,Trial-ID,Status,Iteration,batch_size,conv1,conv2,h1,h2,kernel1,kernel2,lr,Objective
129,65,COMPLETED,1,512.0,2.0,9.0,48.0,42.0,2.0,5.0,0.04409330916824653,0.8313891840100845
130,66,INTERMEDIATE,1,2048.0,8.0,3.0,57.0,26.0,3.0,4.0,0.006764063455088979,1.0301489088482005
131,66,COMPLETED,1,2048.0,8.0,3.0,57.0,26.0,3.0,4.0,0.006764063455088979,1.0301489088482005
132,67,INTERMEDIATE,1,2048.0,2.0,1.0,29.0,55.0,2.0,2.0,0.02098699447945971,0.9077086547348313
133,67,COMPLETED,1,2048.0,2.0,1.0,29.0,55.0,2.0,2.0,0.02098699447945971,0.9077086547348313
134,68,INTERMEDIATE,1,2048.0,8.0,2.0,37.0,1.0,6.0,3.0,0.033888497720417174,0.8003062473138414
135,68,COMPLETED,1,2048.0,8.0,2.0,37.0,1.0,6.0,3.0,0.033888497720417174,0.8003062473138414
136,69,INTERMEDIATE,1,512.0,8.0,9.0,57.0,64.0,6.0,5.0,0.010045547916011949,0.9904349377504882
137,69,COMPLETED,1,512.0,8.0,9.0,57.0,64.0,6.0,5.0,0.010045547916011949,0.9904349377504882
138,70,INTERMEDIATE,1,512.0,8.0,5.0,38.0,46.0,3.0,5.0,0.03494832063820949,0.7942413209305238
139,70,COMPLETED,1,512.0,8.0,5.0,38.0,46.0,3.0,5.0,0.03494832063820949,0.7942413209305238
140,71,INTERMEDIATE,1,2048.0,5.0,7.0,16.0,48.0,5.0,2.0,0.04536274893626412,0.906366532111391
141,71,COMPLETED,1,2048.0,5.0,7.0,16.0,48.0,5.0,2.0,0.04536274893626412,0.906366532111391
142,72,INTERMEDIATE,1,2048.0,4.0,6.0,16.0,48.0,4.0,2.0,0.030632013862438537,0.800897738770886
143,72,COMPLETED,1,2048.0,4.0,6.0,16.0,48.0,4.0,2.0,0.030632013862438537,0.800897738770886
144,73,INTERMEDIATE,1,512.0,3.0,5.0,30.0,11.0,4.0,3.0,0.028064267606426396,0.863784220751685
145,73,COMPLETED,1,512.0,3.0,5.0,30.0,11.0,4.0,3.0,0.028064267606426396,0.863784220751685
146,74,INTERMEDIATE,1,1024.0,6.0,2.0,42.0,19.0,7.0,6.0,0.01467750212961072,0.8166446631734103
147,74,COMPLETED,1,1024.0,6.0,2.0,42.0,19.0,7.0,6.0,0.01467750212961072,0.8166446631734103
148,75,INTERMEDIATE,1,512.0,7.0,3.0,17.0,5.0,5.0,5.0,0.03092289279250894,0.9847216472769643
149,75,COMPLETED,1,512.0,7.0,3.0,17.0,5.0,5.0,5.0,0.03092289279250894,0.9847216472769643
150,76,INTERMEDIATE,1,2048.0,7.0,9.0,24.0,26.0,3.0,7.0,0.006613856073951534,0.9520578073128942
151,76,COMPLETED,1,2048.0,7.0,9.0,24.0,26.0,3.0,7.0,0.006613856073951534,0.9520578073128942
152,77,INTERMEDIATE,1,2048.0,3.0,0.0,49.0,3.0,4.0,2.0,0.02390794670920589,0.6519963498053586
153,77,COMPLETED,1,2048.0,3.0,0.0,49.0,3.0,4.0,2.0,0.02390794670920589,0.6519963498053586
154,78,INTERMEDIATE,1,1024.0,7.0,6.0,54.0,17.0,7.0,3.0,0.0327340925772761,0.861456360387795
155,78,COMPLETED,1,1024.0,7.0,6.0,54.0,17.0,7.0,3.0,0.0327340925772761,0.861456360387795
156,79,INTERMEDIATE,1,1024.0,9.0,8.0,44.0,22.0,4.0,4.0,0.017865063800236156,0.8195124851527447
157,79,COMPLETED,1,1024.0,9.0,8.0,44.0,22.0,4.0,4.0,0.017865063800236156,0.8195124851527447
158,80,INTERMEDIATE,1,1024.0,4.0,1.0,45.0,24.0,2.0,2.0,0.03493650557734589,0.9161418612238619
159,80,COMPLETED,1,1024.0,4.0,1.0,45.0,24.0,2.0,2.0,0.03493650557734589,0.9161418612238619
160,81,INTERMEDIATE,1,512.0,4.0,3.0,31.0,13.0,7.0,5.0,0.03898606123946161,0.990140747706078
161,81,COMPLETED,1,512.0,4.0,3.0,31.0,13.0,7.0,5.0,0.03898606123946161,0.990140747706078
162,82,INTERMEDIATE,1,1024.0,3.0,6.0,31.0,10.0,7.0,7.0,0.04905533901260233,0.7755977572552368
163,82,COMPLETED,1,1024.0,3.0,6.0,31.0,10.0,7.0,7.0,0.04905533901260233,0.7755977572552368
164,83,INTERMEDIATE,1,512.0,5.0,1.0,56.0,52.0,5.0,4.0,0.016718959972081088,0.8768267414349777
165,83,COMPLETED,1,512.0,5.0,1.0,56.0,52.0,5.0,4.0,0.016718959972081088,0.8768267414349777
166,84,INTERMEDIATE,1,2048.0,7.0,5.0,55.0,51.0,3.0,2.0,0.033343573984892315,0.8647385242176855
167,84,COMPLETED,1,2048.0,7.0,5.0,55.0,51.0,3.0,2.0,0.033343573984892315,0.8647385242176855
168,85,INTERMEDIATE,1,512.0,4.0,3.0,41.0,54.0,5.0,5.0,0.021534468271953894,0.775527770378414
169,85,COMPLETED,1,512.0,4.0,3.0,41.0,54.0,5.0,5.0,0.021534468271953894,0.775527770378414
170,86,INTERMEDIATE,1,512.0,4.0,3.0,27.0,9.0,7.0,6.0,0.04726630860132643,0.9609332762832098
171,86,COMPLETED,1,512.0,4.0,3.0,27.0,9.0,7.0,6.0,0.04726630860132643,0.9609332762832098
172,87,INTERMEDIATE,1,2048.0,9.0,0.0,55.0,56.0,4.0,3.0,0.03350844922612788,0.8287701915158718
173,87,COMPLETED,1,2048.0,9.0,0.0,55.0,56.0,4.0,3.0,0.03350844922612788,0.8287701915158718
174,88,INTERMEDIATE,1,1024.0,4.0,0.0,37.0,48.0,5.0,6.0,0.042709325442538824,0.8879100603287909
175,88,COMPLETED,1,1024.0,4.0,0.0,37.0,48.0,5.0,6.0,0.042709325442538824,0.8879100603287909
176,89,INTERMEDIATE,1,2048.0,8.0,6.0,40.0,49.0,2.0,4.0,0.03011903411930146,1.0357240806807124
177,89,COMPLETED,1,2048.0,8.0,6.0,40.0,49.0,2.0,4.0,0.03011903411930146,1.0357240806807124
178,90,INTERMEDIATE,1,512.0,5.0,4.0,37.0,60.0,7.0,5.0,0.008154415415105424,0.8717060053236714
179,90,COMPLETED,1,512.0,5.0,4.0,37.0,60.0,7.0,5.0,0.008154415415105424,0.8717060053236714
180,91,INTERMEDIATE,1,1024.0,5.0,0.0,54.0,34.0,7.0,3.0,0.01999797849094891,0.8765008632392639
181,91,COMPLETED,1,1024.0,5.0,0.0,54.0,34.0,7.0,3.0,0.01999797849094891,0.8765008632392639
182,92,INTERMEDIATE,1,1024.0,4.0,8.0,57.0,14.0,2.0,5.0,0.04101448342257757,0.8358558598794978
183,92,COMPLETED,1,1024.0,4.0,8.0,57.0,14.0,2.0,5.0,0.04101448342257757,0.8358558598794978
184,93,INTERMEDIATE,1,512.0,8.0,3.0,27.0,54.0,3.0,6.0,0.0495081206385387,1.119259266023826
185,93,COMPLETED,1,512.0,8.0,3.0,27.0,54.0,3.0,6.0,0.0495081206385387,1.119259266023826
186,94,INTERMEDIATE,1,2048.0,8.0,9.0,36.0,55.0,2.0,7.0,0.032917578780550454,0.8977667468610322
187,94,COMPLETED,1,2048.0,8.0,9.0,36.0,55.0,2.0,7.0,0.032917578780550454,0.8977667468610322
188,95,INTERMEDIATE,1,1024.0,3.0,8.0,64.0,16.0,2.0,3.0,0.02808345808681096,0.8402384315750719
189,95,COMPLETED,1,1024.0,3.0,8.0,64.0,16.0,2.0,3.0,0.02808345808681096,0.8402384315750719
190,96,INTERMEDIATE,1,512.0,8.0,4.0,38.0,39.0,3.0,7.0,0.012782678822617466,0.9231639102631843
191,96,COMPLETED,1,512.0,8.0,4.0,38.0,39.0,3.0,7.0,0.012782678822617466,0.9231639102631843
192,97,INTERMEDIATE,1,2048.0,8.0,1.0,21.0,5.0,7.0,5.0,0.043013297340528334,0.7465150093187557
193,97,COMPLETED,1,2048.0,8.0,1.0,21.0,5.0,7.0,5.0,0.043013297340528334,0.7465150093187557
194,98,INTERMEDIATE,1,512.0,3.0,7.0,17.0,5.0,5.0,4.0,0.045413168226428643,0.731698798810817
195,98,COMPLETED,1,512.0,3.0,7.0,17.0,5.0,5.0,4.0,0.045413168226428643,0.731698798810817
196,99,INTERMEDIATE,1,1024.0,8.0,1.0,37.0,37.0,6.0,3.0,0.0291038032322949,0.8913490748259201
197,99,COMPLETED,1,1024.0,8.0,1.0,37.0,37.0,6.0,3.0,0.0291038032322949,0.8913490748259201
198,100,INTERMEDIATE,1,1024.0,8.0,0.0,19.0,5.0,4.0,3.0,0.0079666580997712,0.6770647359143512
199,100,COMPLETED,1,1024.0,8.0,0.0,19.0,5.0,4.0,3.0,0.0079666580997712,0.6770647359143512
