,Trial-ID,Status,Iteration,batch_size,hidden_unit1,hidden_unit2,lr,lstm_hidden,Objective
181,91,COMPLETED,1,512.0,64.0,27.0,0.0005,115.0,0.00011296083570967559
182,92,INTERMEDIATE,1,1024.0,34.0,22.0,0.0005,89.0,0.0001433469751819983
183,92,COMPLETED,1,1024.0,34.0,22.0,0.0005,89.0,0.0001433469751819983
184,93,INTERMEDIATE,1,512.0,16.0,33.0,0.0005,57.0,7.350526049049541e-05
185,93,COMPLETED,1,512.0,16.0,33.0,0.0005,57.0,7.350526049049541e-05
186,94,INTERMEDIATE,1,512.0,44.0,42.0,0.0005,40.0,5.7305787467648734e-05
187,94,COMPLETED,1,512.0,44.0,42.0,0.0005,40.0,5.7305787467648734e-05
188,95,INTERMEDIATE,1,512.0,46.0,35.0,0.005,140.0,3.31990867690098e-05
189,95,COMPLETED,1,512.0,46.0,35.0,0.005,140.0,3.31990867690098e-05
190,96,INTERMEDIATE,1,1024.0,16.0,11.0,0.0005,76.0,0.00015481906683152387
191,96,COMPLETED,1,1024.0,16.0,11.0,0.0005,76.0,0.00015481906683152387
192,97,INTERMEDIATE,1,2048.0,16.0,64.0,0.005,122.0,0.0001096264454070088
193,97,COMPLETED,1,2048.0,16.0,64.0,0.005,122.0,0.0001096264454070088
194,98,INTERMEDIATE,1,512.0,41.0,64.0,0.0005,92.0,4.75171901879074e-05
195,98,COMPLETED,1,512.0,41.0,64.0,0.0005,92.0,4.75171901879074e-05
196,99,INTERMEDIATE,1,512.0,64.0,24.0,0.005,40.0,1.7929645418796466e-05
197,99,COMPLETED,1,512.0,64.0,24.0,0.005,40.0,1.7929645418796466e-05
198,100,INTERMEDIATE,1,512.0,16.0,64.0,0.0005,78.0,4.941962823503882e-05
199,100,COMPLETED,1,512.0,16.0,64.0,0.0005,78.0,4.941962823503882e-05
