,Trial-ID,Status,Iteration,hidden,hidden1_pm,hidden1_stator,hidden2_pm,hidden2_stator,input_rec,lr,output_rec,window,Objective
107,54,COMPLETED,1,40.0,18.0,5.0,16.0,8.0,0.0,0.01,-1.0,29.0,0.009952302676525636
108,55,INTERMEDIATE,1,32.0,20.0,6.0,13.0,13.0,0.0,0.01,0.0,29.0,0.013523798063263759
109,55,COMPLETED,1,32.0,20.0,6.0,13.0,13.0,0.0,0.01,0.0,29.0,0.013523798063263759
110,56,INTERMEDIATE,1,39.0,18.0,4.0,13.0,11.0,0.0,0.01,-1.0,28.0,0.011489575833563402
111,56,COMPLETED,1,39.0,18.0,4.0,13.0,11.0,0.0,0.01,-1.0,28.0,0.011489575833563402
112,57,INTERMEDIATE,1,39.0,18.0,9.0,9.0,3.0,0.0,0.01,-1.0,14.0,0.013004414460136011
113,57,COMPLETED,1,39.0,18.0,9.0,9.0,3.0,0.0,0.01,-1.0,14.0,0.013004414460136011
114,58,INTERMEDIATE,1,40.0,17.0,4.0,3.0,5.0,0.0,0.01,0.0,14.0,0.00714588564757253
115,58,COMPLETED,1,40.0,17.0,4.0,3.0,5.0,0.0,0.01,0.0,14.0,0.00714588564757253
116,59,INTERMEDIATE,1,38.0,20.0,4.0,11.0,10.0,0.0,0.01,-1.0,14.0,0.024040626572052724
117,59,COMPLETED,1,38.0,20.0,4.0,11.0,10.0,0.0,0.01,-1.0,14.0,0.024040626572052724
118,60,INTERMEDIATE,1,36.0,20.0,3.0,4.0,5.0,1.0,0.01,0.0,15.0,0.01203137510714701
119,60,COMPLETED,1,36.0,20.0,3.0,4.0,5.0,1.0,0.01,0.0,15.0,0.01203137510714701
120,61,INTERMEDIATE,1,39.0,18.0,5.0,20.0,4.0,1.0,0.01,-1.0,27.0,0.013409365210837151
121,61,COMPLETED,1,39.0,18.0,5.0,20.0,4.0,1.0,0.01,-1.0,27.0,0.013409365210837151
122,62,INTERMEDIATE,1,39.0,18.0,7.0,6.0,6.0,0.0,0.01,0.0,13.0,0.004183305934498963
123,62,COMPLETED,1,39.0,18.0,7.0,6.0,6.0,0.0,0.01,0.0,13.0,0.004183305934498963
124,63,INTERMEDIATE,1,38.0,20.0,3.0,5.0,4.0,1.0,0.01,-1.0,2.0,0.011236335694537806
125,63,COMPLETED,1,38.0,20.0,3.0,5.0,4.0,1.0,0.01,-1.0,2.0,0.011236335694537806
126,64,INTERMEDIATE,1,40.0,20.0,6.0,6.0,6.0,0.0,0.01,0.0,10.0,0.009584208231582035
127,64,COMPLETED,1,40.0,20.0,6.0,6.0,6.0,0.0,0.01,0.0,10.0,0.009584208231582035
128,65,INTERMEDIATE,1,40.0,14.0,8.0,3.0,9.0,0.0,0.01,0.0,15.0,0.0254079007202073
129,65,COMPLETED,1,40.0,14.0,8.0,3.0,9.0,0.0,0.01,0.0,15.0,0.0254079007202073
130,66,INTERMEDIATE,1,34.0,20.0,9.0,4.0,4.0,1.0,0.01,0.0,11.0,0.015209329567181648
131,66,COMPLETED,1,34.0,20.0,9.0,4.0,4.0,1.0,0.01,0.0,11.0,0.015209329567181648
