,Trial-ID,Status,Iteration,batch_size,filtro1,filtro2,kernel1,kernel2,kernel3,kernel4,lr,neuroni1,neuroni2,stride1,stride3,Objective
0,1,INTERMEDIATE,1,512.0,295.0,47.0,1.0,1.0,1.0,1.0,0.03660606716598973,178.0,72.0,1.0,1.0,0.05151103237873686
1,1,COMPLETED,1,512.0,295.0,47.0,1.0,1.0,1.0,1.0,0.03660606716598973,178.0,72.0,1.0,1.0,0.05151103237873686
2,2,INTERMEDIATE,1,512.0,42.0,409.0,1.0,1.0,1.0,1.0,0.04283106179064574,183.0,132.0,1.0,1.0,0.050737200669140906
3,2,COMPLETED,1,512.0,42.0,409.0,1.0,1.0,1.0,1.0,0.04283106179064574,183.0,132.0,1.0,1.0,0.050737200669140906
4,3,INTERMEDIATE,1,2048.0,14.0,124.0,1.0,1.0,1.0,1.0,0.018234008030743352,12.0,177.0,1.0,1.0,0.050537558547441234
5,3,COMPLETED,1,2048.0,14.0,124.0,1.0,1.0,1.0,1.0,0.018234008030743352,12.0,177.0,1.0,1.0,0.050537558547441234
6,4,INTERMEDIATE,1,2048.0,297.0,252.0,1.0,1.0,1.0,1.0,0.00990647475934113,145.0,71.0,1.0,1.0,5.608399334759286e-05
7,4,COMPLETED,1,2048.0,297.0,252.0,1.0,1.0,1.0,1.0,0.00990647475934113,145.0,71.0,1.0,1.0,5.608399334759286e-05
8,5,INTERMEDIATE,1,2048.0,123.0,340.0,1.0,1.0,1.0,1.0,0.04275244332446742,87.0,12.0,1.0,1.0,0.05023925019775354
9,5,COMPLETED,1,2048.0,123.0,340.0,1.0,1.0,1.0,1.0,0.04275244332446742,87.0,12.0,1.0,1.0,0.05023925019775354
10,6,INTERMEDIATE,1,512.0,96.0,192.0,1.0,1.0,1.0,1.0,0.04889548626861903,44.0,22.0,1.0,1.0,0.053646777231957606
11,6,COMPLETED,1,512.0,96.0,192.0,1.0,1.0,1.0,1.0,0.04889548626861903,44.0,22.0,1.0,1.0,0.053646777231957606
12,7,INTERMEDIATE,1,512.0,262.0,366.0,1.0,1.0,1.0,1.0,0.009144246313982547,173.0,59.0,1.0,1.0,2.84383864319759e-05
13,7,COMPLETED,1,512.0,262.0,366.0,1.0,1.0,1.0,1.0,0.009144246313982547,173.0,59.0,1.0,1.0,2.84383864319759e-05
14,8,INTERMEDIATE,1,2048.0,390.0,331.0,1.0,1.0,1.0,1.0,0.007782969307956792,140.0,62.0,1.0,1.0,5.3613821373101034e-05
15,8,COMPLETED,1,2048.0,390.0,331.0,1.0,1.0,1.0,1.0,0.007782969307956792,140.0,62.0,1.0,1.0,5.3613821373101034e-05
16,9,INTERMEDIATE,1,1024.0,492.0,269.0,1.0,1.0,1.0,1.0,0.011647606383528398,130.0,88.0,1.0,1.0,4.285214395657507e-05
17,9,COMPLETED,1,1024.0,492.0,269.0,1.0,1.0,1.0,1.0,0.011647606383528398,130.0,88.0,1.0,1.0,4.285214395657507e-05
18,10,INTERMEDIATE,1,2048.0,272.0,474.0,1.0,1.0,1.0,1.0,0.022702498697203692,12.0,14.0,1.0,1.0,0.008525161069865672
19,10,COMPLETED,1,2048.0,272.0,474.0,1.0,1.0,1.0,1.0,0.022702498697203692,12.0,14.0,1.0,1.0,0.008525161069865672
20,11,INTERMEDIATE,1,1024.0,49.0,144.0,1.0,1.0,1.0,1.0,0.03338793219584323,51.0,101.0,1.0,1.0,0.00010508614813349565
21,11,COMPLETED,1,1024.0,49.0,144.0,1.0,1.0,1.0,1.0,0.03338793219584323,51.0,101.0,1.0,1.0,0.00010508614813349565
22,12,INTERMEDIATE,1,1024.0,100.0,398.0,1.0,1.0,1.0,1.0,0.03393873715487207,58.0,16.0,1.0,1.0,0.00017153510691815543
23,12,COMPLETED,1,1024.0,100.0,398.0,1.0,1.0,1.0,1.0,0.03393873715487207,58.0,16.0,1.0,1.0,0.00017153510691815543
24,13,INTERMEDIATE,1,512.0,138.0,89.0,1.0,1.0,1.0,1.0,0.03445847335015749,199.0,99.0,1.0,1.0,0.00016617697251429265
25,13,COMPLETED,1,512.0,138.0,89.0,1.0,1.0,1.0,1.0,0.03445847335015749,199.0,99.0,1.0,1.0,0.00016617697251429265
26,14,INTERMEDIATE,1,512.0,143.0,475.0,2.0,2.0,2.0,1.0,0.03483543250138415,40.0,20.0,1.0,2.0,0.05137020761799476
27,14,COMPLETED,1,512.0,143.0,475.0,2.0,2.0,2.0,1.0,0.03483543250138415,40.0,20.0,1.0,2.0,0.05137020761799476
28,15,INTERMEDIATE,1,256.0,388.0,331.0,1.0,1.0,2.0,1.0,0.04435050553899516,153.0,52.0,1.0,2.0,0.04973790630913493
29,15,COMPLETED,1,256.0,388.0,331.0,1.0,1.0,2.0,1.0,0.04435050553899516,153.0,52.0,1.0,2.0,0.04973790630913493
30,16,INTERMEDIATE,1,256.0,257.0,260.0,2.0,1.0,2.0,2.0,0.023694418492334206,185.0,75.0,2.0,1.0,0.0003105835588054592
31,16,COMPLETED,1,256.0,257.0,260.0,2.0,1.0,2.0,2.0,0.023694418492334206,185.0,75.0,2.0,1.0,0.0003105835588054592
32,17,INTERMEDIATE,1,1024.0,435.0,95.0,1.0,1.0,2.0,2.0,0.003273114537689805,34.0,188.0,2.0,1.0,0.0009173261231598162
33,17,COMPLETED,1,1024.0,435.0,95.0,1.0,1.0,2.0,2.0,0.003273114537689805,34.0,188.0,2.0,1.0,0.0009173261231598162
34,18,INTERMEDIATE,1,2048.0,384.0,500.0,2.0,2.0,1.0,1.0,0.006251851889153942,64.0,69.0,2.0,1.0,0.00027629261400262194
35,18,COMPLETED,1,2048.0,384.0,500.0,2.0,2.0,1.0,1.0,0.006251851889153942,64.0,69.0,2.0,1.0,0.00027629261400262194
36,19,INTERMEDIATE,1,256.0,260.0,422.0,1.0,1.0,1.0,2.0,0.024803936567084045,111.0,195.0,2.0,2.0,0.0037674252305076256
37,19,COMPLETED,1,256.0,260.0,422.0,1.0,1.0,1.0,2.0,0.024803936567084045,111.0,195.0,2.0,2.0,0.0037674252305076256
38,20,INTERMEDIATE,1,2048.0,435.0,19.0,2.0,1.0,1.0,2.0,0.011898108558452867,15.0,32.0,1.0,2.0,0.000498164996139311
39,20,COMPLETED,1,2048.0,435.0,19.0,2.0,1.0,1.0,2.0,0.011898108558452867,15.0,32.0,1.0,2.0,0.000498164996139311
40,21,INTERMEDIATE,1,1024.0,17.0,370.0,2.0,2.0,2.0,2.0,0.027397694087067097,90.0,55.0,2.0,2.0,0.05000536844986788
41,21,COMPLETED,1,1024.0,17.0,370.0,2.0,2.0,2.0,2.0,0.027397694087067097,90.0,55.0,2.0,2.0,0.05000536844986788
42,22,INTERMEDIATE,1,1024.0,236.0,234.0,1.0,2.0,2.0,2.0,0.0023245356918241288,154.0,18.0,2.0,2.0,0.0017777171036327593
43,22,COMPLETED,1,1024.0,236.0,234.0,1.0,2.0,2.0,2.0,0.0023245356918241288,154.0,18.0,2.0,2.0,0.0017777171036327593
44,23,INTERMEDIATE,1,256.0,228.0,32.0,2.0,2.0,1.0,2.0,0.01824514186448656,11.0,38.0,2.0,1.0,0.05052307895371602
45,23,COMPLETED,1,256.0,228.0,32.0,2.0,2.0,1.0,2.0,0.01824514186448656,11.0,38.0,2.0,1.0,0.05052307895371602
46,24,INTERMEDIATE,1,2048.0,90.0,405.0,2.0,1.0,1.0,1.0,0.004711984263394564,22.0,143.0,2.0,1.0,5.4793599304144724e-05
47,24,COMPLETED,1,2048.0,90.0,405.0,2.0,1.0,1.0,1.0,0.004711984263394564,22.0,143.0,2.0,1.0,5.4793599304144724e-05
48,25,INTERMEDIATE,1,512.0,88.0,301.0,1.0,2.0,2.0,2.0,0.02258440743828802,96.0,124.0,2.0,1.0,0.04985031321550332
