,Trial-ID,Status,Iteration,hidden,hidden1_pm,hidden1_stator,hidden2_pm,hidden2_stator,input_rec,lr,output_rec,window,Objective
77,39,COMPLETED,1,34.0,15.0,12.0,11.0,5.0,1.0,0.01,0.0,11.0,0.02248430438723901
78,40,INTERMEDIATE,1,28.0,15.0,6.0,15.0,5.0,0.0,0.01,-1.0,9.0,0.022496036071035046
79,40,COMPLETED,1,28.0,15.0,6.0,15.0,5.0,0.0,0.01,-1.0,9.0,0.022496036071035046
80,41,INTERMEDIATE,1,21.0,18.0,18.0,19.0,7.0,0.0,0.01,-1.0,7.0,0.022116605311116498
81,41,COMPLETED,1,21.0,18.0,18.0,19.0,7.0,0.0,0.01,-1.0,7.0,0.022116605311116498
82,42,INTERMEDIATE,1,10.0,17.0,17.0,11.0,13.0,1.0,0.01,-1.0,20.0,0.03241220466718253
83,42,COMPLETED,1,10.0,17.0,17.0,11.0,13.0,1.0,0.01,-1.0,20.0,0.03241220466718253
84,43,INTERMEDIATE,1,38.0,6.0,19.0,15.0,15.0,1.0,0.01,0.0,9.0,0.019065475970088498
85,43,COMPLETED,1,38.0,6.0,19.0,15.0,15.0,1.0,0.01,0.0,9.0,0.019065475970088498
86,44,INTERMEDIATE,1,40.0,6.0,4.0,6.0,19.0,0.0,0.01,-1.0,8.0,0.012266559541186297
87,44,COMPLETED,1,40.0,6.0,4.0,6.0,19.0,0.0,0.01,-1.0,8.0,0.012266559541186297
88,45,INTERMEDIATE,1,39.0,6.0,19.0,16.0,14.0,0.0,0.01,0.0,11.0,0.015942596776985767
89,45,COMPLETED,1,39.0,6.0,19.0,16.0,14.0,0.0,0.01,0.0,11.0,0.015942596776985767
90,46,INTERMEDIATE,1,34.0,14.0,12.0,12.0,6.0,0.0,0.01,-1.0,11.0,0.020667655547956472
91,46,COMPLETED,1,34.0,14.0,12.0,12.0,6.0,0.0,0.01,-1.0,11.0,0.020667655547956472
92,47,INTERMEDIATE,1,32.0,13.0,14.0,11.0,6.0,0.0,0.01,0.0,10.0,0.02191575253532218
93,47,COMPLETED,1,32.0,13.0,14.0,11.0,6.0,0.0,0.01,0.0,10.0,0.02191575253532218
94,48,INTERMEDIATE,1,31.0,13.0,7.0,16.0,6.0,1.0,0.01,-1.0,7.0,0.013982024734904857
95,48,COMPLETED,1,31.0,13.0,7.0,16.0,6.0,1.0,0.01,-1.0,7.0,0.013982024734904857
96,49,INTERMEDIATE,1,26.0,16.0,3.0,14.0,7.0,0.0,0.01,0.0,5.0,0.009997443637908545
97,49,COMPLETED,1,26.0,16.0,3.0,14.0,7.0,0.0,0.01,0.0,5.0,0.009997443637908545
98,50,INTERMEDIATE,1,33.0,12.0,12.0,13.0,5.0,0.0,0.01,-1.0,9.0,0.016544438352144863
99,50,COMPLETED,1,33.0,12.0,12.0,13.0,5.0,0.0,0.01,-1.0,9.0,0.016544438352144863
100,51,INTERMEDIATE,1,40.0,8.0,3.0,8.0,20.0,1.0,0.01,-1.0,9.0,0.005534860706617486
